id_bank_account,max_date,balance
63744,2023-10-23 22:00:00,192.01
63749,2023-10-24 22:00:00,1752.77
63752,2023-10-23 22:00:00,-800.48
63753,2023-10-24 22:00:00,-337.05
63754,2023-10-18 22:00:00,-359.82
63756,2023-10-15 22:00:00,9.82
63757,2023-10-23 22:00:00,-450.28
63758,2023-10-24 22:00:00,-980.82
63759,2023-10-24 22:00:00,-733.25
63760,2023-10-16 22:00:00,-640.1
63761,2023-10-22 22:00:00,34.68
63762,2023-10-22 22:00:00,83.73
63763,2024-03-03 23:00:00,2823.17
63764,2023-10-12 22:00:00,-7.49
63765,2023-10-22 22:00:00,17.05
63766,2023-10-24 22:00:00,-759.05
63767,2023-10-23 22:00:00,-1829.63
63768,2024-03-04 23:00:00,557.96
63769,2023-10-24 22:00:00,-112.36
63770,2023-10-24 22:00:00,-3640.33
63771,2023-10-25 22:00:00,-377.84
63772,2023-10-19 22:00:00,40.0
63773,2023-10-24 22:00:00,-349.5
63774,2023-10-22 22:00:00,-991.49
63775,2023-10-24 22:00:00,-695.93
63779,2023-10-24 22:00:00,-662.13
63780,2023-10-21 22:00:00,801.39
63781,2023-10-25 22:00:00,-1229.79
63782,2023-10-24 22:00:00,-3143.58
63783,2023-10-12 22:00:00,0.09
63784,2023-10-22 22:00:00,-2856.65
63785,2023-10-22 22:00:00,1.72
63787,2023-10-24 22:00:00,-224.1
63788,2024-02-29 23:00:00,1974.21
63789,2024-03-03 23:00:00,1553.16
63790,2024-03-03 23:00:00,2697.38
63791,2023-10-24 22:00:00,201.71
63796,2023-10-24 22:00:00,762.66
63799,2023-10-24 22:00:00,762.66
63800,2023-10-25 22:00:00,-881.88
63801,2024-02-22 23:00:00,-3.82
63802,2023-10-23 22:00:00,192.01
63804,2023-10-25 22:00:00,548.4
63806,2023-10-24 22:00:00,2.53
63808,2023-10-24 22:00:00,169.64
63809,2023-10-25 22:00:00,405.85
63810,2024-02-29 23:00:00,2992.42
63811,2023-10-23 22:00:00,42.27
63812,2023-10-22 22:00:00,369.14
63813,2023-10-22 22:00:00,-838.36
63814,2023-10-25 22:00:00,362.14
63820,2023-10-24 22:00:00,0.98
63824,2023-10-24 22:00:00,-1193.4
63825,2023-10-23 22:00:00,5.15
63826,2023-10-25 22:00:00,-378.34
63827,2023-10-25 22:00:00,-347.4
63828,2024-03-01 23:00:00,-68.04
63829,2024-03-01 23:00:00,215.88
63830,2023-10-25 22:00:00,-2922.67
63831,2023-10-15 22:00:00,-895.11
63832,2023-10-25 22:00:00,900.06
63833,2023-10-25 22:00:00,900.06
63834,2023-10-24 22:00:00,-483.59
63835,2024-02-29 23:00:00,112.22
63836,2024-02-29 23:00:00,0.88
63837,2023-11-05 23:00:00,9000.0
63839,2024-03-03 23:00:00,1073.01
63841,2023-10-26 22:00:00,38.69
63842,2023-10-12 22:00:00,9.86
63843,2023-10-09 22:00:00,136.85
63844,2023-10-26 22:00:00,4456.51
63851,2023-10-25 22:00:00,2.19
63852,2023-10-26 22:00:00,-642.05
63853,2024-02-28 23:00:00,1478.99
63854,2023-10-26 22:00:00,-861.06
63855,2023-10-09 22:00:00,-7.53
63860,2023-10-26 22:00:00,-94.94
63861,2023-10-25 22:00:00,-480.58
63862,2024-03-01 23:00:00,1421.37
63863,2023-10-25 22:00:00,257.76
63864,2023-10-23 22:00:00,-53.44
63868,2023-10-25 22:00:00,-36.78
63870,2024-02-29 23:00:00,1117.22
63871,2024-02-29 23:00:00,50.3
63872,2024-02-28 23:00:00,-10.45
63875,2023-10-25 22:00:00,-757.2
63876,2023-10-10 22:00:00,-293.99
63877,2024-02-29 23:00:00,-551.96
63880,2023-10-25 22:00:00,1420.44
63881,2023-10-24 22:00:00,-1280.76
63882,2024-03-03 23:00:00,8.17
63883,2023-10-26 22:00:00,-520.16
63891,2023-10-26 22:00:00,-1992.67
63895,2023-10-26 22:00:00,3081.3
63896,2024-02-11 23:00:00,10226.26
63897,2024-02-28 23:00:00,30612.67
63898,2023-10-26 22:00:00,2902.12
63900,2024-03-01 23:00:00,3015.56
63904,2023-12-14 23:00:00,2470.47
63906,2023-10-29 23:00:00,100.0
63910,2023-12-14 23:00:00,1767.02
63911,2023-10-26 22:00:00,0.34
63915,2023-10-26 22:00:00,1122.04
63919,2023-10-26 22:00:00,1122.04
63920,2023-10-24 22:00:00,14.49
63923,2023-10-26 22:00:00,-904.45
63924,2023-10-26 22:00:00,0.34
63925,2023-10-26 22:00:00,58.35
63926,2023-10-26 22:00:00,78.2
63930,2024-03-03 23:00:00,604.69
63931,2024-03-03 23:00:00,95.56
63932,2024-02-29 23:00:00,17.93
63933,2024-02-04 23:00:00,28.0
63934,2023-10-26 22:00:00,1350.67
63935,2024-02-29 23:00:00,264.17
63936,2024-02-28 23:00:00,742.81
63937,2024-02-29 23:00:00,1443.61
63938,2023-10-26 22:00:00,1539.49
63943,2023-10-26 22:00:00,-520.16
63944,2023-10-26 22:00:00,-258.4
63945,2023-10-26 22:00:00,-258.4
63946,2024-03-03 23:00:00,47363.28
63947,2023-10-27 22:00:00,-210.68
63950,2023-10-18 22:00:00,-2541.31
63951,2023-10-26 22:00:00,1012.53
63952,2023-10-14 22:00:00,35.74
63953,2023-10-26 22:00:00,-154.17
63954,2023-10-26 22:00:00,-388.45
63955,2023-10-26 22:00:00,723.6
63956,2023-10-04 22:00:00,0.0
63957,2023-10-26 22:00:00,837.45
63958,2023-10-26 22:00:00,17679.1
63959,2023-10-23 22:00:00,-568.83
63960,2023-10-24 22:00:00,1.41
63969,2023-10-26 22:00:00,-4564.08
63970,2023-10-26 22:00:00,4782.2
63971,2024-02-29 23:00:00,1135.59
63972,2023-10-20 22:00:00,0.0
63973,2023-10-26 22:00:00,-132.25
63974,2023-10-25 22:00:00,1.82
63975,2023-10-26 22:00:00,-1012.88
63977,2023-10-24 22:00:00,2.94
63978,2023-10-26 22:00:00,-438.39
63986,2023-10-27 22:00:00,238.19
63987,2023-10-26 22:00:00,-6351.86
63988,2023-10-11 22:00:00,-3065.83
63989,2023-10-26 22:00:00,-50.32
63990,2023-10-26 22:00:00,58.75
63993,2024-02-26 23:00:00,619.18
63994,2024-02-29 23:00:00,85415.3
63995,2023-10-27 22:00:00,-487.22
63996,2024-03-02 23:00:00,1232.4
63997,2024-01-25 23:00:00,2496.31
63998,2023-10-26 22:00:00,140.61
63999,2024-03-01 23:00:00,3036.82
64000,2023-10-26 22:00:00,99.12
64001,2023-10-26 22:00:00,-382.92
64002,2023-10-26 22:00:00,99.12
64004,2023-10-25 22:00:00,-889.23
64006,2023-09-28 22:00:00,5.65
64017,2023-10-04 22:00:00,17.58
64019,2023-10-27 22:00:00,1135.88
64021,2023-10-17 22:00:00,226.17
64023,2023-10-04 22:00:00,17.58
64027,2023-10-25 22:00:00,-889.23
64028,2023-10-26 22:00:00,-149.09
64029,2023-10-23 22:00:00,-68.49
64030,2024-03-02 23:00:00,2157.28
64031,2024-02-29 23:00:00,1.67
64032,2023-11-30 23:00:00,0.0
64033,2024-01-08 23:00:00,0.0
64034,2023-11-30 23:00:00,0.0
64035,2024-01-08 23:00:00,0.0
64036,2023-11-30 23:00:00,0.0
64037,2024-02-28 23:00:00,198.25
64039,2023-10-25 22:00:00,-225.73
64040,2023-10-29 23:00:00,-454.21
64041,2023-10-29 23:00:00,1013.52
64042,2023-10-29 23:00:00,1234.81
64043,2023-12-19 23:00:00,2.35
64044,2023-11-03 23:00:00,2.15
64045,2024-03-03 23:00:00,2179.77
64046,2023-10-26 22:00:00,-21.57
64048,2023-10-19 22:00:00,0.35
64049,2023-10-29 23:00:00,-1131.68
64050,2023-10-11 22:00:00,0.13
64052,2023-10-29 23:00:00,-432.04
64053,2023-10-01 22:00:00,0.0
64056,2024-01-23 23:00:00,189.48
64057,2024-01-22 23:00:00,24406.38
64059,2023-10-29 23:00:00,462.06
64063,2023-10-26 22:00:00,3.48
64066,2023-10-26 22:00:00,667.21
64067,2023-10-29 23:00:00,73.57
64070,2023-10-22 22:00:00,715.76
64072,2023-10-24 22:00:00,105.41
64073,2023-10-26 22:00:00,2255.56
64075,2023-10-26 22:00:00,460.51
64076,2023-10-24 22:00:00,-1500.0
64077,2023-10-26 22:00:00,259.18
64078,2023-10-26 22:00:00,-4450.91
64079,2023-10-26 22:00:00,-2109.5
64080,2023-10-29 23:00:00,192.45
64081,2023-10-29 23:00:00,313.34
64083,2023-10-26 22:00:00,3392.0
64085,2023-09-27 22:00:00,188.19
64092,2023-09-17 22:00:00,2.0
64099,2023-10-29 23:00:00,1183.05
64100,2023-10-23 22:00:00,-316.4
64105,2023-10-29 23:00:00,-735.02
64108,2023-10-29 23:00:00,679.69
64109,2023-10-25 22:00:00,-99.42
64110,2023-10-29 23:00:00,288.87
64111,2023-10-26 22:00:00,-889.24
64112,2023-10-22 22:00:00,-264.35
64113,2023-10-26 22:00:00,1400.99
64114,2024-01-25 23:00:00,-96.91
64115,2024-01-25 23:00:00,723.36
64116,2023-10-29 23:00:00,1118.71
64119,2023-10-30 23:00:00,0.4
64120,2024-03-03 23:00:00,260.26
64121,2023-10-27 22:00:00,0.86
64122,2023-10-27 22:00:00,-23.65
64123,2024-01-23 23:00:00,2238.44
64124,2023-10-30 23:00:00,-981.11
64125,2023-10-30 23:00:00,-981.11
64126,2023-10-26 22:00:00,291.63
64127,2023-10-29 23:00:00,443.8
64134,2023-10-12 22:00:00,0.0
64138,2023-10-30 23:00:00,-594.64
64141,2024-02-29 23:00:00,1535.88
64142,2024-02-29 23:00:00,139.91
64145,2023-10-30 23:00:00,-478.23
64146,2023-10-27 22:00:00,162.97
64148,2023-10-30 23:00:00,75.03
64149,2023-10-29 23:00:00,2385.08
64150,2023-10-29 23:00:00,-23.24
64151,2023-10-29 23:00:00,1924.17
64152,2023-10-29 23:00:00,53.32
64153,2023-10-29 23:00:00,751.99
64154,2024-03-03 23:00:00,586.19
64155,2024-02-08 23:00:00,24.23
64156,2024-02-27 23:00:00,6.56
64157,2023-10-29 23:00:00,-1304.38
64158,2023-10-29 23:00:00,1512.43
64159,2023-10-30 23:00:00,928.92
64161,2023-10-30 23:00:00,114.13
64163,2023-10-26 22:00:00,87.41
64164,2023-10-17 22:00:00,0.47
64165,2023-10-29 23:00:00,672.82
64169,2023-10-25 22:00:00,-345.73
64170,2023-10-30 23:00:00,484.82
64171,2023-10-30 23:00:00,-154.39
64172,2023-10-30 23:00:00,836.65
64177,2023-10-29 23:00:00,-415.51
64178,2023-10-24 22:00:00,435.78
64179,2023-10-29 23:00:00,499.3
64180,2023-10-30 23:00:00,1493.65
64181,2023-10-29 23:00:00,1646.02
64185,2023-10-29 23:00:00,1824.66
64194,2023-10-29 23:00:00,1232.03
64195,2023-10-30 23:00:00,928.3
64196,2023-10-26 22:00:00,525.0
64197,2024-02-13 23:00:00,190.0
64198,2024-02-29 23:00:00,1728.46
64199,2024-02-28 23:00:00,477.75
64200,2023-10-31 23:00:00,479.71
64201,2023-10-30 23:00:00,1393.54
64202,2023-10-30 23:00:00,-54.36
64206,2023-10-26 22:00:00,14.3
64208,2024-02-29 23:00:00,28906.23
64215,2023-10-31 23:00:00,148.84
64218,2023-10-31 23:00:00,1334.11
64220,2023-10-29 23:00:00,1239.96
64221,2023-10-29 23:00:00,126.59
64225,2023-10-31 23:00:00,1048.09
64227,2023-10-29 23:00:00,-500.29
64228,2023-10-30 23:00:00,1860.07
64229,2023-10-31 23:00:00,-1906.86
64230,2023-10-30 23:00:00,-9298.67
64231,2023-10-13 22:00:00,9.3
64232,2023-10-30 23:00:00,50.95
64233,2023-10-30 23:00:00,272.5
64234,2024-02-29 23:00:00,3443.51
64242,2024-02-16 23:00:00,2973.47
64247,2024-02-15 23:00:00,4451.87
64249,2024-02-26 23:00:00,0.32
64250,2024-02-21 23:00:00,-400.55
64251,2023-07-24 22:00:00,0.0
64252,2024-03-01 23:00:00,0.13
64255,2023-10-30 23:00:00,-455.75
64256,2023-10-30 23:00:00,1275.49
64257,2024-02-29 23:00:00,62936.62
64258,2024-02-28 23:00:00,3837.74
64262,2023-10-31 23:00:00,307.17
64263,2023-10-31 23:00:00,745.7
64264,2023-10-29 23:00:00,57.58
64267,2024-02-06 23:00:00,0.0
64268,2024-02-29 23:00:00,2461.82
64274,2023-10-31 23:00:00,3540.35
64281,2023-10-31 23:00:00,-454.76
64282,2023-10-30 23:00:00,1012.11
64283,2023-10-23 22:00:00,-472.08
64284,2023-10-30 23:00:00,-335.44
64285,2023-10-30 23:00:00,970.99
64286,2024-03-03 23:00:00,-1325.84
64287,2023-11-01 23:00:00,-611.09
64288,2023-10-30 23:00:00,-859.19
64289,2023-12-07 23:00:00,0.0
64290,2024-02-29 23:00:00,-99.92
64291,2023-10-30 23:00:00,1854.97
64298,2023-10-30 23:00:00,-178.33
64299,2023-11-01 23:00:00,294.3
64300,2023-10-31 23:00:00,1440.81
64301,2023-11-01 23:00:00,-1298.13
64303,2023-10-30 23:00:00,12.9
64304,2023-10-30 23:00:00,920.72
64306,2023-10-30 23:00:00,-1515.39
64307,2023-10-30 23:00:00,-773.42
64308,2023-10-30 23:00:00,1758.63
64309,2023-10-30 23:00:00,1758.63
64310,2023-11-01 23:00:00,44.42
64311,2023-11-01 23:00:00,1097.3
64312,2023-11-01 23:00:00,1093.49
64313,2023-10-30 23:00:00,-295.22
64314,2023-10-22 22:00:00,0.0
64315,2023-10-30 23:00:00,197.29
64316,2023-10-30 23:00:00,197.29
64317,2023-10-27 22:00:00,2.64
64318,2023-10-31 23:00:00,117.36
64319,2023-10-18 22:00:00,0.0
64320,2023-11-01 23:00:00,674.5
64321,2023-11-01 23:00:00,902.84
64323,2023-11-01 23:00:00,55.56
64328,2024-03-01 23:00:00,27.8
64329,2023-11-01 23:00:00,2.55
64330,2023-10-29 23:00:00,993.53
64331,2023-11-01 23:00:00,2.11
64332,2023-10-10 22:00:00,0.0
64333,2023-10-10 22:00:00,0.0
64334,2023-11-01 23:00:00,1344.02
64336,2023-11-01 23:00:00,388.51
64337,2023-10-26 22:00:00,100.0
64338,2023-11-01 23:00:00,181.66
64339,2023-10-30 23:00:00,-1003.73
64340,2023-11-01 23:00:00,1769.48
64341,2023-11-01 23:00:00,-915.78
64342,2023-10-30 23:00:00,-513.98
64343,2023-11-01 23:00:00,585.72
64344,2023-10-30 23:00:00,554.3
64345,2023-10-31 23:00:00,88.98
64346,2023-11-01 23:00:00,440.56
64347,2023-10-29 23:00:00,351.99
64348,2023-10-30 23:00:00,-428.28
64349,2023-10-25 22:00:00,-61.28
64351,2024-03-03 23:00:00,144.47
64353,2023-10-30 23:00:00,-2827.16
64355,2023-10-30 23:00:00,-89.28
64356,2023-10-30 23:00:00,-307.02
64357,2023-10-30 23:00:00,628.4
64358,2023-11-01 23:00:00,2.94
64359,2024-03-02 23:00:00,0.0
64366,2023-11-01 23:00:00,-137.45
64370,2023-11-01 23:00:00,1446.4
64371,2023-11-01 23:00:00,-756.18
64372,2023-11-01 23:00:00,-137.45
64373,2024-03-01 23:00:00,2020.32
64377,2024-02-25 23:00:00,-126.15
64378,2023-11-02 23:00:00,26.46
64387,2023-11-01 23:00:00,-33.95
64388,2023-10-30 23:00:00,3107.89
64389,2023-11-01 23:00:00,519.22
64390,2023-11-01 23:00:00,442.26
64391,2023-10-25 22:00:00,468.06
64392,2023-11-01 23:00:00,424.82
64394,2023-11-02 23:00:00,199.01
64395,2023-11-02 23:00:00,3288.41
64396,2023-11-02 23:00:00,369.26
64401,2023-11-01 23:00:00,-584.5
64402,2023-11-01 23:00:00,13.41
64403,2023-11-02 23:00:00,-966.31
64404,2023-10-30 23:00:00,18.09
64413,2023-11-01 23:00:00,1643.05
64422,2023-11-01 23:00:00,-330.49
64423,2023-10-29 23:00:00,4.94
64424,2023-11-02 23:00:00,561.67
64425,2023-10-31 23:00:00,27.26
64426,2023-11-01 23:00:00,279.21
64428,2023-11-01 23:00:00,2153.57
64429,2023-11-02 23:00:00,-1508.92
64430,2023-11-01 23:00:00,409.34
64431,2023-11-01 23:00:00,-53.94
64432,2023-11-01 23:00:00,1564.58
64433,2023-11-01 23:00:00,14080.09
64434,2023-11-01 23:00:00,36.6
64435,2024-03-02 23:00:00,0.0
64436,2023-05-31 22:00:00,0.32
64437,2023-07-12 22:00:00,0.0
64438,2024-02-29 23:00:00,723.35
64439,2023-05-31 22:00:00,100.32
64440,2024-03-02 23:00:00,830.79
64441,2023-11-01 23:00:00,322.33
64443,2023-11-01 23:00:00,365.68
64444,2023-11-01 23:00:00,-625.51
64449,2023-11-01 23:00:00,959.76
64450,2023-10-28 22:00:00,-13.99
64451,2023-11-02 23:00:00,-211.26
64452,2023-10-30 23:00:00,-368.86
64453,2023-11-02 23:00:00,1151.81
64454,2023-11-02 23:00:00,5.35
64455,2024-03-02 23:00:00,343.2
64456,2024-02-26 23:00:00,0.0
64458,2023-11-01 23:00:00,272.68
64459,2023-11-02 23:00:00,-118.55
64461,2023-11-01 23:00:00,1025.33
64462,2024-01-01 23:00:00,0.0
64463,2024-03-03 23:00:00,1839.04
64464,2024-02-25 23:00:00,2.53
64465,2023-11-02 23:00:00,-1084.14
64466,2023-11-01 23:00:00,-330.49
64467,2023-11-01 23:00:00,-330.49
64468,2023-11-02 23:00:00,707.69
64469,2024-01-07 23:00:00,0.0
64470,2023-11-01 23:00:00,-850.48
64471,2023-11-01 23:00:00,693.49
64473,2023-11-02 23:00:00,135.18
64474,2023-11-02 23:00:00,655.12
64475,2023-11-02 23:00:00,213.1
64476,2023-11-01 23:00:00,-17642.09
64477,2023-11-01 23:00:00,-402.24
64478,2023-10-31 23:00:00,2531.45
64481,2023-11-02 23:00:00,1229.92
64482,2023-11-02 23:00:00,1801.8
64483,2023-11-01 23:00:00,445.35
64484,2023-11-01 23:00:00,-1039.32
64486,2023-11-02 23:00:00,342.64
64487,2023-11-02 23:00:00,-1285.77
64488,2023-11-02 23:00:00,501.69
64489,2024-02-29 23:00:00,1038.47
64490,2024-02-14 23:00:00,53.7
64491,2023-11-02 23:00:00,1.01
64492,2023-11-02 23:00:00,-2259.87
64493,2023-11-02 23:00:00,69.1
64496,2023-11-03 23:00:00,-30.98
64497,2023-11-02 23:00:00,525.37
64498,2023-11-02 23:00:00,963.47
64499,2024-02-14 23:00:00,724.4
64501,2023-11-02 23:00:00,997.16
64502,2023-11-02 23:00:00,513.67
64504,2023-11-02 23:00:00,638.99
64505,2023-11-03 23:00:00,889.27
64506,2023-11-02 23:00:00,-405.91
64507,2024-03-03 23:00:00,-256.52
64508,2024-03-01 23:00:00,405.43
64509,2024-02-29 23:00:00,945.42
64510,2023-11-02 23:00:00,1698.83
64512,2024-02-29 23:00:00,943.8
64513,2023-11-02 23:00:00,-526.6
64514,2023-11-02 23:00:00,-692.17
64515,2023-11-01 23:00:00,41.01
64516,2023-11-02 23:00:00,-380.08
64517,2024-02-29 23:00:00,797.84
64518,2024-02-29 23:00:00,403.85
64519,2023-10-29 23:00:00,1.8
64520,2023-11-03 23:00:00,354.64
64521,2024-03-03 23:00:00,1485.39
64522,2024-03-03 23:00:00,1448.63
64524,2024-02-25 23:00:00,-1212.84
64525,2023-11-03 23:00:00,630.62
64526,2023-10-29 23:00:00,-1045.53
64527,2023-11-02 23:00:00,182.16
64528,2023-11-03 23:00:00,193.06
64529,2023-11-03 23:00:00,193.06
64530,2023-11-02 23:00:00,182.16
64532,2023-11-03 23:00:00,-373.56
64533,2023-11-02 23:00:00,53.61
64534,2023-11-03 23:00:00,1323.45
64540,2023-11-02 23:00:00,1087.66
64541,2023-11-02 23:00:00,-537.75
64542,2023-11-02 23:00:00,190.19
64545,2024-02-29 23:00:00,1191.37
64546,2024-03-02 23:00:00,2036.53
64547,2024-03-02 23:00:00,439.21
64548,2024-03-02 23:00:00,3515.14
64549,2024-02-29 23:00:00,-40.21
64550,2024-02-29 23:00:00,6514.73
64551,2023-11-02 23:00:00,356.73
64552,2024-02-28 23:00:00,630.12
64553,2024-02-29 23:00:00,300.11
64555,2024-01-29 23:00:00,63.97
64556,2024-03-03 23:00:00,-2451.84
64557,2023-10-16 22:00:00,4.43
64558,2023-11-02 23:00:00,138.5
64559,2023-11-02 23:00:00,-695.22
64564,2023-11-03 23:00:00,-30.98
64565,2023-11-03 23:00:00,-30.98
64566,2023-11-03 23:00:00,431.25
64567,2023-11-02 23:00:00,87.38
64569,2023-11-02 23:00:00,647.84
64570,2023-11-02 23:00:00,949.29
64571,2023-11-03 23:00:00,-92.76
64572,2023-11-03 23:00:00,1335.82
64573,2023-11-02 23:00:00,390.6
64574,2024-02-28 23:00:00,2741.54
64575,2023-11-02 23:00:00,-0.18
64576,2023-10-17 22:00:00,20.0
64577,2023-11-02 23:00:00,651.79
64578,2023-10-17 22:00:00,20.0
64579,2023-11-02 23:00:00,-0.18
64580,2023-11-02 23:00:00,651.79
64581,2023-11-02 23:00:00,894.78
64582,2024-02-29 23:00:00,1584.73
64583,2023-11-02 23:00:00,22.77
64585,2023-11-03 23:00:00,-69.76
64586,2023-10-10 22:00:00,40.0
64587,2023-11-02 23:00:00,3107.64
64589,2023-11-01 23:00:00,549.99
64591,2023-11-02 23:00:00,941.31
64592,2023-11-02 23:00:00,1316.26
64593,2023-11-02 23:00:00,1106.58
64594,2023-11-02 23:00:00,672.83
64595,2023-11-02 23:00:00,-467.68
64599,2023-11-03 23:00:00,76.64
64602,2023-11-03 23:00:00,26.78
64603,2023-11-02 23:00:00,67.62
64604,2023-11-02 23:00:00,-869.03
64606,2023-11-03 23:00:00,76.64
64607,2023-11-03 23:00:00,26.78
64609,2023-11-02 23:00:00,-758.27
64610,2023-11-02 23:00:00,-612.1
64613,2023-11-02 23:00:00,189.46
64614,2023-11-03 23:00:00,437.48
64615,2023-11-02 23:00:00,1439.49
64616,2024-02-27 23:00:00,2587.94
64617,2023-11-02 23:00:00,1168.52
64618,2023-11-03 23:00:00,728.7
64619,2023-11-01 23:00:00,-797.78
64620,2023-11-02 23:00:00,994.2
64621,2023-11-02 23:00:00,50.11
64622,2023-11-04 23:00:00,1230.05
64623,2023-11-02 23:00:00,0.15
64625,2023-11-03 23:00:00,-2906.29
64629,2023-11-05 23:00:00,642.69
64630,2023-11-05 23:00:00,328.11
64631,2023-10-12 22:00:00,21.79
64632,2023-11-05 23:00:00,13720.58
64633,2023-11-05 23:00:00,-769.01
64640,2023-11-02 23:00:00,454.18
64641,2023-11-02 23:00:00,-351.66
64642,2023-11-05 23:00:00,-442.25
64643,2023-11-02 23:00:00,644.76
64644,2023-11-05 23:00:00,1421.85
64645,2023-11-05 23:00:00,328.41
64646,2023-11-01 23:00:00,-464.13
64649,2023-11-01 23:00:00,213.77
64650,2023-11-02 23:00:00,797.88
64651,2023-11-02 23:00:00,-579.04
64652,2023-10-12 22:00:00,2.21
64653,2023-11-05 23:00:00,453.14
64654,2023-10-24 22:00:00,20.4
64655,2023-11-05 23:00:00,-285.48
64656,2023-11-05 23:00:00,400.73
64657,2023-10-12 22:00:00,0.0
64658,2023-11-05 23:00:00,0.0
64659,2023-11-02 23:00:00,-495.34
64660,2023-10-30 23:00:00,0.35
64661,2023-11-05 23:00:00,177.75
64662,2023-11-05 23:00:00,59.9
64663,2023-11-02 23:00:00,-278.1
64664,2023-11-05 23:00:00,348.29
64665,2023-11-02 23:00:00,-804.2
64666,2024-02-18 23:00:00,-1259.47
64667,2024-02-27 23:00:00,8.63
64668,2024-02-29 23:00:00,1002.69
64670,2023-11-05 23:00:00,-4414.39
64671,2024-02-29 23:00:00,-1.73
64677,2024-02-25 23:00:00,300.0
64678,2023-11-05 23:00:00,68.32
64679,2023-11-05 23:00:00,-312.24
64680,2023-11-05 23:00:00,68.32
64681,2023-11-05 23:00:00,-312.24
64682,2023-11-05 23:00:00,220.14
64683,2023-11-05 23:00:00,-1365.54
64684,2023-11-05 23:00:00,-137.73
64685,2023-11-05 23:00:00,2579.03
64686,2024-02-29 23:00:00,1520.59
64687,2024-02-29 23:00:00,8483.1
64688,2024-03-03 23:00:00,-354.71
64689,2024-01-28 23:00:00,0.0
64690,2023-11-05 23:00:00,-1109.84
64691,2023-11-05 23:00:00,-425.15
64692,2023-11-02 23:00:00,574.08
64693,2023-11-02 23:00:00,927.53
64695,2023-11-02 23:00:00,-976.4
64697,2023-11-05 23:00:00,25.35
64698,2023-11-05 23:00:00,-1036.85
64699,2023-11-05 23:00:00,-1036.85
64700,2023-11-05 23:00:00,25.35
64701,2023-11-02 23:00:00,-529.79
64702,2024-02-29 23:00:00,1077.63
64703,2024-02-27 23:00:00,1583.63
64704,2024-02-29 23:00:00,427.75
64705,2024-02-28 23:00:00,1593.33
64706,2024-02-29 23:00:00,0.0
64707,2024-02-28 23:00:00,0.0
64709,2023-11-05 23:00:00,-210.27
64710,2023-11-02 23:00:00,50.29
64711,2024-02-09 23:00:00,408.76
64712,2024-02-28 23:00:00,-1649.23
64713,2023-11-05 23:00:00,-20.46
64714,2024-02-28 23:00:00,15.6
64715,2024-03-03 23:00:00,-53.66
64716,2024-03-03 23:00:00,710.17
64717,2023-11-05 23:00:00,1028.18
64718,2023-11-05 23:00:00,-1012.07
64719,2023-11-05 23:00:00,-992.77
64720,2023-11-05 23:00:00,155.34
64721,2023-11-05 23:00:00,34.32
64723,2023-11-05 23:00:00,-806.02
64724,2023-11-05 23:00:00,176.81
64726,2023-11-05 23:00:00,277.32
64727,2024-02-29 23:00:00,1453.16
64728,2023-11-05 23:00:00,9000.0
64732,2023-11-05 23:00:00,124.17
64733,2023-11-05 23:00:00,-220.38
64734,2024-03-03 23:00:00,394.14
64735,2023-11-05 23:00:00,-697.57
64736,2023-11-05 23:00:00,2092.43
64737,2023-11-02 23:00:00,15.1
64738,2023-11-06 23:00:00,276.38
64739,2023-11-05 23:00:00,24.59
64740,2023-11-05 23:00:00,1132.26
64741,2023-11-05 23:00:00,-260.02
64742,2023-11-05 23:00:00,-614.83
64745,2023-11-05 23:00:00,-862.82
64746,2023-10-27 22:00:00,53.5
64747,2024-03-01 23:00:00,4007.82
64748,2024-03-01 23:00:00,1084.53
64749,2023-11-05 23:00:00,-118.37
64750,2023-11-05 23:00:00,-1925.44
64751,2023-11-06 23:00:00,-1145.26
64754,2023-11-06 23:00:00,-1145.26
64755,2023-11-05 23:00:00,-1925.44
64757,2023-11-06 23:00:00,124.51
64758,2024-03-04 23:00:00,0.0
64759,2024-02-29 23:00:00,122.45
64761,2023-11-05 23:00:00,-1020.91
64762,2024-02-28 23:00:00,395.85
64763,2023-11-06 23:00:00,388.34
64764,2024-03-03 23:00:00,1744.63
64765,2024-03-04 23:00:00,1694.13
64766,2024-02-21 23:00:00,29.7
64768,2023-11-05 23:00:00,588.76
64773,2023-11-06 23:00:00,376.3
64776,2023-11-06 23:00:00,28.58
64777,2023-11-06 23:00:00,533.6
64778,2024-02-29 23:00:00,1437.52
64779,2024-02-05 23:00:00,307.42
64780,2024-02-29 23:00:00,609.66
64781,2024-02-29 23:00:00,5188.02
64782,2024-02-23 23:00:00,61.05
64783,2023-11-05 23:00:00,-616.07
64784,2024-02-29 23:00:00,876.06
64785,2023-11-05 23:00:00,5208.37
64786,2023-11-06 23:00:00,1547.24
64787,2024-03-04 23:00:00,448.92
64788,2023-11-05 23:00:00,-1223.37
64789,2023-11-06 23:00:00,-1970.86
64790,2023-11-06 23:00:00,-903.98
64791,2024-03-02 23:00:00,145.86
64792,2023-11-05 23:00:00,-644.29
64793,2023-11-05 23:00:00,-644.29
64794,2023-10-19 22:00:00,0.66
64795,2023-11-05 23:00:00,-1310.18
64796,2023-10-19 22:00:00,0.66
64797,2023-11-05 23:00:00,-1310.18
64798,2023-11-06 23:00:00,-343.63
64799,2023-11-07 23:00:00,-1062.99
64800,2023-11-06 23:00:00,3394.66
